Id_bien;No_voie;Type_voie;Voie;Total_piece;Surface_carrez;Surface_total;Type_local;Id_commune
75118BD82183;74;RUE;CHAMPIONNET;3;48.96;49;Appartement;3210
75118CG2644;23;RUE;DE SUEZ;3;55.38;59;Appartement;3210
75118CM818;41;RUE;DE LA CHAPELLE;3;74.61;65;Appartement;3210
75118DA6829;10;RUE;DU CANADA;3;48.09;55;Appartement;3210
75118BT4356;50;RUE;DE CLIGNANCOURT;3;55.65;53;Appartement;3210
75118DA19242;28;RUE;DE TORCY;3;67.8;68;Appartement;3210
75118AV112112;105;RUE;CAULAINCOURT;3;58.12;54;Appartement;3210
75118DF7731;12;RUE;MARX DORMOY;3;53.26;48;Appartement;3210
75118AT1114;76;RUE;LEPIC;3;53.01;50;Appartement;3210
75118CZ4931;18;RUE;DE L EVANGILE;3;55.28;55;Appartement;3210
75118BX2313;14;RUE;CHAMPIONNET;3;38.73;36;Appartement;3210
75118AT16416;34;RUE;JOSEPH DE MAISTRE;3;73.81;74;Appartement;3210
75118BS3121;8;RUE;FEUTRIER;3;64.43;64;Appartement;3210
75118AW6610;43;RUE;DES CLOYS;3;57.01;56;Appartement;3210
75118BG9521;41;RUE;HERMEL;3;58.76;59;Appartement;3210
75118CF14534;53;RUE;DOUDEAUVILLE;3;42.83;43;Appartement;3210
75118BW11419;30;RUE;DU SIMPLON;3;56.42;52;Appartement;3210
75118AX18223;130;RUE;ORDENER;3;46.82;47;Appartement;3210
75118DD23154;64;RUE;MARX DORMOY;3;60.96;58;Appartement;3210
75118AV4633;21;RUE;DUHESME;3;52.46;51;Appartement;3210
75118DD6879;23;RUE;PAJOL;3;201.5;200;Appartement;3210
75118BF6624;14;RUE;NEUVE LA CHARDONNIERE;3;63.62;65;Appartement;3210
75118BD95111;19;RUE;ESCLANGON;3;55.74;59;Appartement;3210
75118BU2917;65;RUE;MARCADET;3;46.6;45;Appartement;3210
75118AV613;72;RUE;DAMREMONT;3;61.4;59;Appartement;3210
75118AR3829;6;RUE;ANDRE ANTOINE;3;50.12;45;Appartement;3210
75118BS2110;12;RUE;ANDRE DEL SARTE;3;56.23;67;Appartement;3210
75118CG23910;50;RUE;POLONCEAU;3;48.11;43;Appartement;3210
75118AL2018;135;RUE;LAMARCK;3;71.26;45;Appartement;3210
75118AT15445;4;RUE;DAMREMONT;3;45.47;54;Appartement;3210
75118AY763;96;RUE;DU POTEAU;3;59.84;58;Appartement;3210
75118CF148142;47;RUE;DOUDEAUVILLE;3;49.41;68;Appartement;3210
75118AY66525;10;RUE;GUSTAVE ROUANET;3;41.35;41;Appartement;3210
75118BK17314;111;RUE;CAULAINCOURT;3;55.82;60;Appartement;3210
75118CF144133;55;RUE;DOUDEAUVILLE;3;45.5;42;Appartement;3210
75118CH34104;36;RUE;DE LA GOUTTE D OR;3;132.94;134;Appartement;3210
75118BF8818;50;RUE;DU SIMPLON;3;55.18;53;Appartement;3210
75118AS51104;54;RUE;DES ABBESSES;3;35.2;35;Appartement;3210
75118AK4823;53;RUE;CAULAINCOURT;4;75.66;75;Appartement;3210
75118CF12025;39;RUE;DOUDEAUVILLE;4;77.55;71;Appartement;3210
75118AR3611;7;RUE;HOUDON;4;89.47;89;Appartement;3210
75118AR3912;5;RUE;HOUDON;4;74.76;78;Appartement;3210
75118BX94;141;RUE;DES POISSONNIERS;4;77.39;77;Appartement;3210
75118AI654;1;RUE;VAUVENARGUES;5;121.96;110;Appartement;3210
75118BK389;61;RUE;DU MONT CENIS;4;84.04;81;Appartement;3210
75118AW13518;98;RUE;DAMREMONT;4;54.01;54;Appartement;3210
75118BK13116;46;RUE;CUSTINE;4;141.67;140;Appartement;3210
75118AS14240;15;RUE;DURANTIN;0;14.29;17;Appartement;3210
75118CF1681118;62;RUE;DOUDEAUVILLE;4;114.53;117;Appartement;3210
75118BR221307;6;RUE;DE CLIGNANCOURT;4;83.62;84;Appartement;3210
75118CJ7811;33;RUE;MARX DORMOY;4;112.06;110;Appartement;3210
75118BK7910;93;RUE;MARCADET;6;110.55;112;Appartement;3210
75118CF1845;24;RUE;D ORAN;4;94.46;108;Appartement;3210
75118BS7526;13;RUE;DE CLIGNANCOURT;4;104.11;104;Appartement;3210
75118AS13945;48;RUE;DES ABBESSES;4;78.22;73;Appartement;3210
75118BV2647;4;RUE;BOINOD;5;92.69;86;Appartement;3210
75118BV4754;93;RUE;DES POISSONNIERS;5;143.05;150;Appartement;3210
75118BL7412;76;RUE;LABAT;5;43.41;75;Appartement;3210
75118AU578;49;RUE;ST VINCENT;5;104.1;109;Appartement;3210
75118AI18374;27;RUE;VAUVENARGUES;5;108.94;110;Appartement;3210
75118AW11421;86;RUE;DAMREMONT;4;79.09;78;Appartement;3210
75118AU10313;15;RUE;SIMON DEREURE;5;151.05;155;Appartement;3210
75118AN108;3;RUE;CAMILLE TAHAN;4;79.26;79;Appartement;3210
75118AH398;43;RUE;VAUVENARGUES;8;87.19;173;Appartement;3210
75118BF15011;51;RUE;HERMEL;4;77.28;76;Appartement;3210
75118BR10048;2;RUE;LIVINGSTONE;4;80.62;85;Appartement;3210
75118BJ1715;58;RUE;RAMEY;4;84.69;85;Appartement;3210
75118CF146;12;RUE;PIERRE BUDIN;4;73.1;70;Appartement;3210
75118AN412;6;RUE;CAVALLOTTI;4;81.86;80;Appartement;3210
75118AE153;65;RUE;VAUVENARGUES;4;82.62;82;Appartement;3210
75118DA745;1;RUE;DE LA LOUISIANE;4;36.56;69;Appartement;3210
75118AI1225;14;RUE;SQUARE CARPEAUX;4;78.63;80;Appartement;3210
75118AS141103;44;RUE;DES ABBESSES;4;83.68;85;Appartement;3210
75118BQ839;47;RUE;D ORSEL;4;84;81;Appartement;3210
75118AV32152;161;RUE;MARCADET;4;79.04;80;Appartement;3210
75118AH11737;26;RUE;FIRMIN GEMIER;4;88.41;84;Appartement;3210
75118CL357;29;RUE;DE LA CHAPELLE;4;124.21;144;Appartement;3210
75118AH38106;39;RUE;VAUVENARGUES;4;101.55;77;Appartement;3210
75118AV14110;69;RUE;CAULAINCOURT;4;74.43;74;Appartement;3210
75101BC672;26;RUE;CAMBON;7;122.56;310;Appartement;3196
75101AY8821;194;RUE;DE RIVOLI;6;197.92;225;Appartement;3196
75103AV59225;226;RUE;SAINT MARTIN;0;20.95;23;Appartement;3195
75103AH5310;62;RUE;CHARLOT;6;127.4;132;Appartement;3195
75104AN5255;10;RUE;DE SEVIGNE;10;15.35;11;Appartement;3213
75105BF5111;11;RUE;DU VAL DE GRACE;6;113.87;113;Appartement;3200
75106AR912;15;RUE;JOSEPH BARA;6;209.68;205;Appartement;3198
75106AG5212;11;RUE;MONSIEUR LE PRINCE;6;149.43;177;Appartement;3198
75106AH213;41;RUE;DU FOUR;6;154.2;153;Appartement;3198
75106AH130;1;RUE;MADAME;7;211.15;115;Appartement;3198
75107AP1911;6;RUE;DE SOLFERINO;7;211.07;205;Appartement;3199
75107AY2421;90;RUE;DE VARENNE;6;217.8;220;Appartement;3199
75107AK34100;104;RUE;DU BAC;7;20.55;289;Appartement;3199
75107CN630;16;RUE;COGNACQ JAY;6;214.53;219;Appartement;3199
75107AL2366;75;RUE;DE GRENELLE;7;119.29;154;Appartement;3199
75107AW1035;17;RUE;DE CONSTANTINE;6;208.92;200;Appartement;3199
75107CI1438;211;RUE;DE L UNIVERSITE;6;133.34;136;Appartement;3199
75107BZ7228;160;RUE;DE GRENELLE;6;154.65;144;Appartement;3199
75108BE13106;6;RUE;ST PHILIPPE DU ROULE;7;201.48;200;Appartement;3197
75108BZ20108;12;RUE;DE MOSCOU;7;176.27;165;Appartement;3197
75108CF10915;86;RUE;DU ROCHER;6;111.09;124;Appartement;3197
75108CH5731;17;RUE;DU GENERAL FOY;7;216.54;240;Appartement;3197
75108CD6423;81;RUE;D AMSTERDAM;6;171.58;173;Appartement;3197
75108BX6279;48;RUE;DU ROCHER;6;126.74;150;Appartement;3197
75108AP7815;4;RUE;QUENTIN BAUCHART;8;321.9;338;Appartement;3197
75109BC7919;175;RUE;DU FG POISSONNIERE;7;184.2;187;Appartement;3202
75109AJ1721;12;RUE;DE MILAN;6;139.83;141;Appartement;3202
75109AA997;15;RUE;DE BRUXELLES;6;166.19;166;Appartement;3202
75109AJ16112;14;RUE;DE MILAN;7;122.24;122;Appartement;3202
75109BE842;12;RUE;DE CHANTILLY;6;160.08;162;Appartement;3202
75109AN2755;7;RUE;SAINT LAZARE;6;46.4;146;Appartement;3202
75110AF5829;237;RUE;DU FBG ST MARTIN;0;13.77;16;Appartement;3201
75111AZ945;7;RUE;LACHARRIERE;0;10.75;12;Appartement;3203
75111CV78118;17;RUE;SAINT BERNARD;6;145.52;203;Appartement;3203
75111BW89267;6;RUE;GOBERT;7;192.1;176;Appartement;3203
75115FZ8132;17;RUE;DE JAVEL;6;125.66;132;Appartement;3207
75115DX3434;67;RUE;DU THEATRE;7;128.81;130;Appartement;3207
75115DR11219;22;RUE;EMERIAU;6;99.96;97;Appartement;3207
75115CX5142;9;RUE;CLOUET;0;15.4;23;Appartement;3207
75116DI6748;3;RUE;EDMOND ABOUT;6;198.84;215;Appartement;3208
75116CK7141;2;RUE;DES MARRONNIERS;6;179.77;170;Appartement;3208
75116DG3644;3;RUE;OCTAVE FEUILLET;6;128.26;120;Appartement;3208
75116ES3617;4;RUE;PICOT;6;215.14;217;Appartement;3208
75116EB664;77;RUE;DE LA POMPE;8;227.85;232;Appartement;3208
75116AN755;37;RUE;ERLANGER;7;219.4;320;Maison;3208
75116DG812;19;RUE;OCTAVE FEUILLET;9;328.35;346;Appartement;3208
75116AK3212;5;RUE;MIRABEAU;6;150.5;151;Appartement;3208
75116FK514;47;RUE;COPERNIC;6;171.36;131;Appartement;3208
75116DU65101;2;RUE;GREUZE;8;322.82;250;Appartement;3208
75116FC1210;3;RUE;DE TRAKTIR;6;181.35;175;Appartement;3208
75116EV423;18;RUE;LALO;6;190.47;182;Appartement;3208
75116DV29106;2;RUE;DECAMPS;6;190.1;192;Appartement;3208
75116DN29;3;RUE;VERDI;6;184.29;154;Appartement;3208
75116FF552;8;RUE;PAUL VALERY;7;125.77;127;Appartement;3208
75117BJ7115;138;RUE;DE COURCELLES;6;187.93;200;Appartement;3209
75117CK6811;17;RUE;DE CHEROY;7;131.25;135;Appartement;3209
75117BJ7113;138;RUE;DE COURCELLES;7;205.08;210;Appartement;3209
75117BL7227;24;RUE;DE CHAZELLES;6;100.2;99;Appartement;3209
75117BM16112;95;RUE;JOUFFROY D'ABBANS;6;218;213;Appartement;3209
75117BN5027;42;RUE;CARDINET;7;237.41;250;Appartement;3209
75117BH3923;45;RUE;AMPERE;6;187.9;176;Appartement;3209
75117BK67104;3;RUE;THEODULE RIBOT;6;166.56;166;Appartement;3209
75117BM5623;13;RUE;LEON COGNIET;6;118.8;118;Appartement;3209
75117BK33;9;RUE;GUSTAVE FLAUBERT;7;219.23;222;Appartement;3209
75117AF3843;7;RUE;DENIS POISSON;7;172.03;170;Appartement;3209
75117BM16213;95;RUE;JOUFFROY D'ABBANS;6;234;230;Appartement;3209
75117CO6283;3;RUE;DE BIZERTE;7;176.61;178;Appartement;3209
75117BJ715;138;RUE;DE COURCELLES;7;211.38;207;Appartement;3209
75117CI5012;65;RUE;DULONG;7;94.85;96;Appartement;3209
75117AG1031;3;RUE;VILLARET DE JOYEUSE;6;207.53;156;Appartement;3209
75117CG8643;22;RUE;JOUFFROY D'ABBANS;6;165.48;156;Appartement;3209
75117BI4610;11;RUE;AMPERE;6;212.71;214;Appartement;3209
75119EE4412;59;RUE;REBEVAL;6;105.5;113;Appartement;3212
75120CO261;6;RUE;DE LESSEPS;6;172.55;120;Maison;3211
75120AP15415;305;RUE;DES PYRENEES;6;113;120;Appartement;3211
75102AI6458;152;RUE;MONTMARTRE;5;136.42;137;Appartement;3214
75103AD145;43;RUE;REAUMUR;5;87.37;86;Appartement;3195
75103AG9210;178;RUE;DU TEMPLE;5;146.27;200;Appartement;3195
75103AT6922;14;RUE;RAMBUTEAU;5;140.33;134;Appartement;3195
75103AV12918;3;RUE;DU BOURG L ABBE;5;130.55;133;Appartement;3195
75103AK10414;24;RUE;CHARLOT;5;169.06;168;Appartement;3195
75104AG13038;24;RUE;DU RENARD;5;141.39;143;Appartement;3213
75105BL10167;34;RUE;DE LA MONTGN STE GENEVIEVE;5;92.34;84;Appartement;3200
75105AJ7411;45;RUE;MONGE;5;97.89;90;Appartement;3200
75105BE1812;59;RUE;CLAUDE BERNARD;5;114.85;118;Appartement;3200
75105BQ310;31;RUE;SAINT JACQUES;5;114.69;113;Appartement;3200
75105BH2221;14;RUE;DE L ABBE DE L EPEE;5;97.35;94;Appartement;3200
75106AU14104;72;RUE;D ASSAS;5;253.3;200;Appartement;3198
75106BH905;6;RUE;DE MEZIERES;5;99.07;91;Appartement;3198
75106AT125;42;RUE;NOTRE DAME DES CHAMPS;5;195.1;193;Appartement;3198
75106BH5870;21;RUE;DU VIEUX COLOMBIER;5;145.23;145;Appartement;3198
75106BH868;71;RUE;DE RENNES;5;102.53;100;Appartement;3198
75106BI6629;56;RUE;DE RENNES;5;101.99;107;Appartement;3198
75106BH1217;5;RUE;D ASSAS;5;124.75;120;Appartement;3198
75106AW548;6;RUE;STANISLAS;5;114.18;150;Appartement;3198
75106BH7226;66;RUE;DE RENNES;5;165.15;163;Appartement;3198
75106AS3023;8;RUE;JOSEPH BARA;5;117.1;117;Appartement;3198
75106BF1630;62;RUE;SAINT PLACIDE;5;110.09;109;Appartement;3198
75106AE254;14;RUE;SEGUIER;5;170.75;190;Appartement;3198
75106BH51166;11;RUE;DU CHERCHE MIDI;5;65;120;Appartement;3198
75107CI36319;195;RUE;DE L UNIVERSITE;5;97.07;98;Appartement;3199
75107AF2414;76;RUE;DES SAINTS PERES;5;143.08;140;Appartement;3199
75107BI242;27;RUE;DU GAL BERTRAND;5;103.1;100;Appartement;3199
75107AP1912;6;RUE;DE SOLFERINO;5;162.11;158;Appartement;3199
75108AQ188;38;RUE;FRANCOIS 1ER;5;170.9;185;Appartement;3197
75108BN1210;17;RUE;D ANJOU;5;179.09;178;Appartement;3197
75108BV1521;23;RUE;DE ROME;5;163.2;165;Appartement;3197
75108BF1960;19;RUE;DE BERRI;5;110.15;111;Appartement;3197
75108BM5146;18;RUE;DE MIROMESNIL;5;105.8;150;Appartement;3197
75108CF425;12;RUE;PELOUZE;5;111.87;113;Appartement;3197
75108BS7794;25;RUE;TRONCHET;5;17.1;145;Appartement;3197
75108AS31106;8;RUE;MAGELLAN;5;192.19;192;Appartement;3197
75108BC1811;47;RUE;DE COURCELLES;5;190.2;172;Appartement;3197
75108AP7533;10;RUE;QUENTIN BAUCHART;5;55.25;119;Appartement;3197
75108CE1414;70;RUE;DE ROME;5;83.05;85;Appartement;3197
75108CF793;21;RUE;DE NAPLES;5;77.19;68;Appartement;3197
75108BN448;70;RUE;DU FAUBOURG SAINT HONORE;5;143.64;150;Appartement;3197
75108BX231;21;RUE;D EDIMBOURG;5;33.6;140;Appartement;3197
75108BW3515;5;RUE;DE LABORDE;5;103.65;103;Appartement;3197
75108AQ301025;9;RUE;DE MARIGNAN;5;150.68;150;Appartement;3197
75108CE5229;19;RUE;CLAPEYRON;5;152.97;149;Appartement;3197
75109AB8911;16;RUE;MONCEY;5;158.95;154;Appartement;3202
75109AG601;22;RUE;SAINT LAZARE;5;48.64;55;Appartement;3202
75109BE53212;113;RUE;DU FG POISSONNIERE;5;120.78;110;Appartement;3202
75109AB775;2;RUE;DU CARDINAL MERCIER;5;87.02;86;Appartement;3202
75109BD1155;50;RUE;DE ROCHECHOUART;5;124.95;131;Appartement;3202
75109BE4912;20;RUE;PIERRE SEMARD;5;136.05;137;Appartement;3202
75110BI245;27;RUE;BICHAT;5;163;163;Appartement;3201
75110AJ1710;2;RUE;DES DEUX GARES;5;116.64;110;Appartement;3201
75110AM10539;8;RUE;VALENCIENNES;5;129.62;121;Appartement;3201
75110AS5216;21;RUE;DE PARADIS;5;130.69;142;Appartement;3201
75110AP5911;6;RUE;DE PARADIS;5;66.35;70;Appartement;3201
75110BE3911;22;RUE;YVES TOUDIC;5;121.23;121;Appartement;3201
75112BP68190;44;RUE;DE FECAMP;5;104.04;102;Appartement;3204
75112EY44110;44;RUE;CROZATIER;5;133.1;126;Appartement;3204
75112CI21242;50;RUE;DE PICPUS;5;101.09;102;Appartement;3204
75112BP5917;124;RUE;DE PICPUS;5;88.96;89;Appartement;3204
75113EN745;79;RUE;BROCA;5;97.1;98;Appartement;3205
75114AB108;6;RUE;CASSINI;5;98.05;136;Appartement;3206
75114DT31187;20;RUE;DU COMMANDT RENE MOUCHOTTE;5;97.59;93;Appartement;3206
75115CF2422;9;RUE;EMILE DUCLAUX;5;107.52;106;Appartement;3207
75115BH419;366;RUE;DE VAUGIRARD;5;137.37;130;Appartement;3207
75115DK614;31;RUE;SAINT CHARLES;5;127.5;119;Appartement;3207
75115DE3514;26;RUE;DU LAOS;5;128.5;126;Appartement;3207
75115FZ2164;11;RUE;DE JAVEL;5;117.07;115;Appartement;3207
75115CG551008;204;RUE;DE VAUGIRARD;5;99.4;110;Appartement;3207
75115EJ7017;147;RUE;DE JAVEL;5;108.44;107;Appartement;3207
75115BR132;220;RUE;DE JAVEL;5;96.15;96;Appartement;3207
75115ES7241;17;RUE;VARET;5;79.33;79;Appartement;3207
75115CU833;150;RUE;DE VAUGIRARD;5;100.02;92;Appartement;3207
75115CW2110;4;RUE;ROSA BONHEUR;5;115.05;116;Appartement;3207
75116EC65533;5;RUE;DUFRENOY;5;250.06;157;Appartement;3208
75116DN452;4;RUE;DE LA POMPE;5;116.79;120;Appartement;3208
75116FR27123;11;RUE;DE MAGDEBOURG;5;42.47;89;Appartement;3208
75116DG2112;1;RUE;EDOUARD FOURNIER;5;221.5;200;Appartement;3208
75116BS3110;11;RUE;RENE BAZIN;5;89.59;75;Appartement;3208
75116DH1042;6;RUE;EUGENE LABICHE;5;168.1;170;Appartement;3208
75116DQ66;4;RUE;BEETHOVEN;5;92.91;90;Appartement;3208
75116AY3029;51;RUE;MOLITOR;5;76.8;85;Appartement;3208
75116FN1920;22;RUE;DE LUBECK;5;119;116;Appartement;3208
75116CH6331;12;RUE;RAYNOUARD;5;194;200;Appartement;3208
75116FJ403;6;RUE;DUMONT D URVILLE;5;139.09;132;Appartement;3208
75116AS1126;51;RUE;DU GAL DELESTRAINT;5;131.85;132;Appartement;3208
75116CF3758;31;RUE;RAYNOUARD;5;134.7;140;Appartement;3208
75116DP7611;3;RUE;BENJAMIN FRANKLIN;5;133.68;131;Appartement;3208
75116BN121123;34;RUE;DOCTEUR BLANCHE;5;128.02;127;Appartement;3208
75116AS1118;51;RUE;DU GAL DELESTRAINT;5;117.55;106;Appartement;3208
75116BS2318;8;RUE;RENE BAZIN;5;107.95;112;Appartement;3208
75116DW193;128;RUE;DE LA POMPE;5;129.57;110;Appartement;3208
75116FP572;3;RUE;GOETHE;5;146.66;150;Appartement;3208
75116AS118;51;RUE;DU GAL DELESTRAINT;5;116.55;112;Appartement;3208
75116CL3157;67;RUE;DU RANELAGH;5;151.85;136;Appartement;3208
75116DV107;99;RUE;DE LONGCHAMP;5;105.2;105;Appartement;3208
75117AR229;25;RUE;RUHMKORFF;5;89.59;85;Appartement;3209
75117AG2910;15;RUE;DU COLONEL MOLL;5;146.94;154;Appartement;3209
75117DN1613;15;RUE;LANTIEZ;5;107.23;110;Appartement;3209
75117BJ3820;16;RUE;THEODORE DE BANVILLE;5;172.45;173;Appartement;3209
75117DJ3110;45;RUE;DES MOINES;5;102.26;105;Appartement;3209
75117AF565;12;RUE;DENIS POISSON;5;99.95;96;Appartement;3209
75117BU315;22;RUE;PHILIBERT DELORME;5;136.04;155;Appartement;3209
75117BR45114;37;RUE;JOUFFROY D'ABBANS;5;92.29;85;Appartement;3209
75117BL7422;22;RUE;DE CHAZELLES;5;114.32;150;Appartement;3209
75117BK414;7;RUE;GUSTAVE FLAUBERT;5;110.03;115;Appartement;3209
75117AS3212;8;RUE;DU DOBROPOL;5;162.01;166;Appartement;3209
75117BM6035;5;RUE;LEON COGNIET;5;122.85;120;Appartement;3209
75117BS8512;38;RUE;JOUFFROY D'ABBANS;5;99.7;98;Appartement;3209
75117AP4028;3;RUE;PIERRE DEMOURS;5;111.13;106;Appartement;3209
75117DK9852;124;RUE;LEGENDRE;5;122.46;105;Appartement;3209
75117DK8215;116;RUE;LEGENDRE;5;97.3;102;Appartement;3209
75117BI4625;11;RUE;AMPERE;5;111.04;109;Appartement;3209
75117AW4011;5;RUE;JEAN BAPTISTE DUMAS;5;107.65;112;Appartement;3209
75119EM7122;85;RUE;MANIN;5;119.14;119;Appartement;3212
75119CX1111;80;RUE;MANIN;5;84.1;89;Appartement;3212
75119DZ41326;29;RUE;ARTHUR ROZIER;5;78.19;78;Appartement;3212
75120AL6626;128;RUE;DES COURONNES;5;105.4;105;Appartement;3211
75120CD639;226;RUE;DES PYRENEES;5;66.85;100;Appartement;3211
75120AL68130;57;RUE;DE LA MARE;5;44.05;105;Appartement;3211
75101AX4014;8;RUE;D ARGENTEUIL;4;153.02;156;Appartement;3196
75101AW35107;27;RUE;DES PETITS CHAMPS;4;86.64;96;Appartement;3196
75101AY5420;6;RUE;DU MARCHE ST HONORE;4;80.79;77;Appartement;3196
75101AZ8679;8;RUE;SAINT HYACINTHE;4;139.9;143;Appartement;3196
75101AV282;34;RUE;DE MONTPENSIER;4;170.82;172;Appartement;3196
75101AQ1158;18;RUE;MONTMARTRE;4;52.79;53;Appartement;3196
75102AI63129;146;RUE;MONTMARTRE;4;98.33;82;Appartement;3214
75102AM9851;163;RUE;SAINT DENIS;4;68.5;69;Appartement;3214
75102AC5414;11;RUE;MONSIGNY;4;108.95;104;Appartement;3214
75102AO13623;100;RUE;DE CLERY;4;83.88;82;Appartement;3214
75102AP9714;216;RUE;SAINT DENIS;4;88.36;90;Appartement;3214
75102AM9855;163;RUE;SAINT DENIS;4;67.59;70;Appartement;3214
75102AJ8219;17;RUE;DES PETITS CARREAUX;4;83.92;86;Appartement;3214
75102AJ6518;34;RUE;D ABOUKIR;4;76.31;65;Appartement;3214
75103AB10712;79;RUE;NOTRE DAME DE NAZARETH;4;65.64;66;Appartement;3195
75103AH954;18;RUE;CAFFARELLI;4;70.83;70;Appartement;3195
75103AT93323;83;RUE;DU TEMPLE;4;78.46;100;Appartement;3195
75103AE13751;16;RUE;VOLTA;4;90.07;95;Appartement;3195
75103AP1111;11;RUE;ELZEVIR;4;93.52;90;Appartement;3195
75103AT1112;44;RUE;BEAUBOURG;4;83.3;80;Appartement;3195
75103AN1011;36;RUE;DE SEVIGNE;4;93.01;100;Appartement;3195
75103AG8965;19;RUE;BERANGER;4;105.4;106;Appartement;3195
75103AB1077;79;RUE;NOTRE DAME DE NAZARETH;4;67.23;67;Appartement;3195
75103AD6846;9;RUE;GRENETA;4;91.05;92;Appartement;3195
75103AK4919;92;RUE;DE TURENNE;4;71.4;64;Appartement;3195
75103AF8718;17;RUE;NOTRE DAME DE NAZARETH;4;98.73;99;Appartement;3195
75103AM105657;16;RUE;DU PARC ROYAL;4;106.71;110;Appartement;3195
75104AQ911;22;RUE;SAINT PAUL;4;98.54;98;Appartement;3213
75104AG58117;39;RUE;DES ARCHIVES;4;75.63;74;Appartement;3213
75104AV12421;7;RUE;BOUTAREL;4;74.32;70;Appartement;3213
75104AJ15219;48;RUE;DE RIVOLI;4;146;130;Appartement;3213
75104AJ648;27;RUE;VIEILLE DU TEMPLE;4;88.3;90;Appartement;3213
75104AJ11111;14;RUE;CLOCHE PERCE;4;52.86;60;Appartement;3213
75104AC1186;15;RUE;DE LA REYNIE;4;105.43;80;Appartement;3213
75104AM7684;133;RUE;SAINT ANTOINE;4;98.56;115;Appartement;3213
75104AH3915;4;RUE;AUBRIOT;4;119.9;130;Appartement;3213
75104AD1125;24;RUE;SAINT MARTIN;4;62.24;62;Appartement;3213
75104AD3616;33;RUE;DE RIVOLI;4;81.67;75;Appartement;3213
75104AI7227;14;RUE;DES ECOUFFES;4;77.53;76;Appartement;3213
75105AG5013;14;RUE;LINNE;4;67.11;68;Appartement;3200
75105AU7327;118;RUE;MONGE;4;82.5;80;Appartement;3200
75105AK10418;14;RUE;DE QUATREFAGES;4;77.5;73;Appartement;3200
75105BF2514;56;RUE;HENRI BARBUSSE;4;71.2;70;Appartement;3200
75106BH4710;78;RUE;DE RENNES;4;134.5;133;Appartement;3198
75106BG5610;91;RUE;DE RENNES;4;117.26;117;Appartement;3198
75106AV115;63;RUE;DE VAUGIRARD;4;75.9;78;Appartement;3198
75106AJ1913;2;RUE;DE TOURNON;4;124.39;130;Appartement;3198
75106AE208;13;RUE;DE SAVOIE;4;130.53;120;Appartement;3198
75106BH384;90;RUE;DE RENNES;4;97.14;87;Appartement;3198
75106BD1013;79;RUE;DE SEVRES;4;75.14;84;Appartement;3198
75106BE4512;42;RUE;DU CHERCHE MIDI;4;90.1;84;Appartement;3198
75106BM8212;20;RUE;VISCONTI;4;114.19;108;Appartement;3198
75106BH118113;1;RUE;CASSETTE;4;84.86;87;Appartement;3198
75106BF8715;123;RUE;DE RENNES;4;71.15;71;Appartement;3198
75107CD10524;127;RUE;ST DOMINIQUE;4;101.52;75;Appartement;3199
75107CM5512;150;RUE;DE L UNIVERSITE;4;140.39;141;Appartement;3199
75107AX10107;25;RUE;DE BOURGOGNE;4;145.05;144;Appartement;3199
75107AF29110;4;RUE;RECAMIER;4;81.1;80;Appartement;3199
75107BO3513;9;RUE;ALBERT DE LAPPARENT;4;96.82;94;Appartement;3199
75107CI36243;193;RUE;DE L UNIVERSITE;4;80.92;79;Appartement;3199
75107BG598;15;RUE;PIERRE LEROUX;4;59.06;56;Appartement;3199
75107AH152024;69;RUE;VANEAU;4;157;150;Appartement;3199
75107AL4350;84;RUE;DE GRENELLE;4;52.3;51;Appartement;3199
75107AX7815;19;RUE;CASIMIR PERIER;4;139.39;134;Appartement;3199
75107AY1526;52;RUE;DE BOURGOGNE;4;112.5;110;Appartement;3199
75107BD298;61;RUE;DE VARENNE;4;114.46;117;Appartement;3199
75108CI139107;3;RUE;TREILHARD;4;84.6;86;Appartement;3197
75108BY1716;41;RUE;D AMSTERDAM;4;99.23;101;Appartement;3197
75108CG2818;101;RUE;DE MIROMESNIL;4;97.94;97;Appartement;3197
75108BZ194;14;RUE;DE MOSCOU;4;136.28;138;Appartement;3197
75108CD572;89;RUE;D AMSTERDAM;4;137.27;138;Appartement;3197
75108AU6320;1;RUE;LORD BYRON;4;205.2;100;Appartement;3197
75108AN2420;18;RUE;MARBEUF;4;192.8;193;Appartement;3197
75108CH5744;17;RUE;DU GENERAL FOY;4;179.61;173;Appartement;3197
75108BZ2828;4;RUE;DE MOSCOU;4;69.64;63;Appartement;3197
75108CD186;17;RUE;DE SAINT PETERSBOURG;4;142.02;138;Appartement;3197
75108BI8316;6;RUE;DE PONTHIEU;4;115.23;115;Appartement;3197
75108CG9030;98;RUE;DE MIROMESNIL;4;101.06;95;Appartement;3197
75108BZ289;49;RUE;D AMSTERDAM;4;87.03;90;Appartement;3197
75109AG52114;10;RUE;SAINT LAZARE;4;106.59;111;Appartement;3202
75109AF2019;44;RUE;NOTRE DAME DE LORETTE;4;69.61;70;Appartement;3202
75109AI304;18;RUE;BLANCHE;4;102.16;102;Appartement;3202
75109AX5810;1;RUE;BLEUE;4;82.56;75;Appartement;3202
75109AZ1712;20;RUE;DES MARTYRS;4;75.11;67;Appartement;3202
75109AF174;52;RUE;NOTRE DAME DE LORETTE;4;107.45;107;Appartement;3202
75109AA531;4;RUE;DE CALAIS;4;59.5;60;Appartement;3202
